pair_id,cluster,method,TM1_max,TM2_max,TM1_mean,TM2_mean,TMdiff_max,TMdiff_mean,n_models,n_toward_f1,n_toward_f2,vote_frac_f1,pref,TMdiff_centered,pref_centered,pair_median_used,t1_recall,t2_recall,metric_used,ddg_bias_mean,ddg_bias_std,ddg_sum_F1_mean,ddg_sum_F2_mean
1jfkA_2nxqB,ShallowMsa_061,AF3,0.4454,0.458,0.4038,0.439,-0.0127,-0.0352,2,0,2,0.0,Amb,-0.0031,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_062,AF3,0.449,0.4553,0.4065,0.438,-0.0063,-0.0315,2,0,2,0.0,Amb,0.0033,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_063,AF3,0.3906,0.4999,0.3906,0.4999,-0.1092,-0.1092,2,0,2,0.0,F2,-0.0996,F2,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_064,AF3,0.4445,0.4706,0.4003,0.4501,-0.0261,-0.0498,2,0,2,0.0,Amb,-0.0165,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_065,AF3,0.4444,0.4562,0.4062,0.4487,-0.0118,-0.0425,2,0,2,0.0,Amb,-0.0022,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_066,AF3,0.4459,0.456,0.3966,0.4322,-0.0101,-0.0356,2,0,2,0.0,Amb,-0.0005,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_067,AF3,0.4473,0.4552,0.4014,0.4082,-0.0079,-0.0068,2,0,2,0.0,Amb,0.0017,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_068,AF3,0.4481,0.4554,0.4115,0.4328,-0.0073,-0.0214,2,0,2,0.0,Amb,0.0023,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_069,AF3,0.449,0.4551,0.3928,0.428,-0.0061,-0.0353,2,0,2,0.0,Amb,0.0035,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_070,AF3,0.4475,0.4551,0.3497,0.4101,-0.0077,-0.0605,2,0,2,0.0,Amb,0.0019,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_071,AF3,0.4483,0.4552,0.4079,0.4407,-0.007,-0.0328,2,0,2,0.0,Amb,0.0026,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_072,AF3,0.4317,0.4501,0.4317,0.4501,-0.0184,-0.0184,2,0,2,0.0,Amb,-0.0088,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_073,AF3,0.445,0.455,0.3949,0.4392,-0.0101,-0.0443,2,0,2,0.0,Amb,-0.0005,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_074,AF3,0.4456,0.4584,0.3956,0.4215,-0.0128,-0.0259,2,0,2,0.0,Amb,-0.0032,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_075,AF3,0.4472,0.4559,0.3986,0.4393,-0.0087,-0.0407,2,0,2,0.0,Amb,0.0009,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_076,AF3,0.4477,0.4569,0.3929,0.3634,-0.0091,0.0295,2,1,1,0.5,Amb,0.0005,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_077,AF3,0.4456,0.4559,0.349,0.4004,-0.0103,-0.0514,2,0,2,0.0,Amb,-0.0007,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_078,AF3,0.4493,0.4546,0.405,0.4463,-0.0053,-0.0413,2,0,2,0.0,Amb,0.0043,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_079,AF3,0.4461,0.4562,0.3649,0.4272,-0.0101,-0.0624,2,0,2,0.0,Amb,-0.0005,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_080,AF3,0.4485,0.4554,0.4135,0.4195,-0.0068,-0.006,2,0,2,0.0,Amb,0.0028,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_081,AF3,0.4484,0.4582,0.4047,0.4286,-0.0097,-0.0238,2,0,2,0.0,Amb,-0.0001,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_082,AF3,0.4486,0.4554,0.3896,0.387,-0.0068,0.0026,2,1,1,0.5,Amb,0.0028,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_083,AF3,0.4453,0.4565,0.3863,0.4375,-0.0112,-0.0511,2,0,2,0.0,Amb,-0.0016,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_084,AF3,0.4465,0.4563,0.408,0.4471,-0.0098,-0.0391,2,0,2,0.0,Amb,-0.0002,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_085,AF3,0.4474,0.4555,0.3945,0.4253,-0.0081,-0.0308,2,0,2,0.0,Amb,0.0015,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_086,AF3,0.447,0.4553,0.4075,0.4369,-0.0082,-0.0294,2,0,2,0.0,Amb,0.0014,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_087,AF3,0.4465,0.4586,0.3966,0.4245,-0.0121,-0.0279,2,0,2,0.0,Amb,-0.0025,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_088,AF3,0.4484,0.456,0.3841,0.4269,-0.0076,-0.0428,2,0,2,0.0,Amb,0.002,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_089,AF3,0.4419,0.4511,0.4058,0.4322,-0.0093,-0.0264,2,0,2,0.0,Amb,0.0003,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_090,AF3,0.4487,0.4553,0.3212,0.4311,-0.0066,-0.1098,2,0,2,0.0,Amb,0.003,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_091,AF3,0.4474,0.4564,0.3976,0.4261,-0.009,-0.0284,2,0,2,0.0,Amb,0.0006,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_092,AF3,0.4452,0.4553,0.3895,0.4263,-0.0101,-0.0367,2,0,2,0.0,Amb,-0.0005,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_093,AF3,0.4474,0.4552,0.4045,0.4447,-0.0078,-0.0403,2,0,2,0.0,Amb,0.0018,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_094,AF3,0.4478,0.4553,0.3944,0.4048,-0.0074,-0.0105,2,0,2,0.0,Amb,0.0022,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_095,AF3,0.4496,0.4552,0.4128,0.4271,-0.0057,-0.0143,2,0,2,0.0,Amb,0.0039,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_096,AF3,0.447,0.4592,0.4041,0.4573,-0.0122,-0.0532,2,0,2,0.0,Amb,-0.0026,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_097,AF3,0.446,0.4558,0.4012,0.3825,-0.0099,0.0187,2,1,1,0.5,Amb,-0.0003,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_098,AF3,0.4438,0.4523,0.4049,0.4498,-0.0086,-0.045,2,0,2,0.0,Amb,0.001,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_099,AF3,0.4485,0.4553,0.4125,0.4389,-0.0067,-0.0263,2,0,2,0.0,Amb,0.0029,Amb,-0.0096,,,,,,,
1jfkA_2nxqB,ShallowMsa_000,ESM,0.6674,0.4386,0.6674,0.4386,0.2287,0.2287,1,1,0,1.0,F1,-0.0584,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_001,ESM,0.6958,0.4097,0.6958,0.4097,0.2861,0.2861,1,1,0,1.0,F1,-0.001,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_002,ESM,0.7206,0.3977,0.7206,0.3977,0.3228,0.3228,1,1,0,1.0,F1,0.0357,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_003,ESM,0.6894,0.3785,0.6894,0.3785,0.3109,0.3109,1,1,0,1.0,F1,0.0238,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_004,ESM,0.7395,0.4399,0.7395,0.4399,0.2996,0.2996,1,1,0,1.0,F1,0.0125,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_005,ESM,0.6591,0.469,0.6591,0.469,0.1902,0.1902,1,1,0,1.0,F1,-0.0969,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_006,ESM,0.7407,0.4593,0.7407,0.4593,0.2814,0.2814,1,1,0,1.0,F1,-0.0057,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_007,ESM,0.7313,0.4051,0.7313,0.4051,0.3262,0.3262,1,1,0,1.0,F1,0.0391,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_008,ESM,0.6741,0.3916,0.6741,0.3916,0.2825,0.2825,1,1,0,1.0,F1,-0.0046,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_009,ESM,0.4204,0.4887,0.4204,0.4887,-0.0683,-0.0683,1,0,1,0.0,F2,-0.3554,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_010,ESM,0.756,0.4063,0.756,0.4063,0.3497,0.3497,1,1,0,1.0,F1,0.0626,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_011,ESM,0.7196,0.4471,0.7196,0.4471,0.2726,0.2726,1,1,0,1.0,F1,-0.0145,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_012,ESM,0.7127,0.4435,0.7127,0.4435,0.2692,0.2692,1,1,0,1.0,F1,-0.0179,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_013,ESM,0.6838,0.3967,0.6838,0.3967,0.2872,0.2872,1,1,0,1.0,F1,0.0001,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_014,ESM,0.6926,0.471,0.6926,0.471,0.2216,0.2216,1,1,0,1.0,F1,-0.0655,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_015,ESM,0.6994,0.3646,0.6994,0.3646,0.3347,0.3347,1,1,0,1.0,F1,0.0476,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_016,ESM,0.692,0.4065,0.692,0.4065,0.2855,0.2855,1,1,0,1.0,F1,-0.0016,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_017,ESM,0.6687,0.4434,0.6687,0.4434,0.2253,0.2253,1,1,0,1.0,F1,-0.0618,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_018,ESM,0.4719,0.4374,0.4719,0.4374,0.0345,0.0345,1,1,0,1.0,Amb,-0.2526,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_019,ESM,0.7205,0.4046,0.7205,0.4046,0.3159,0.3159,1,1,0,1.0,F1,0.0288,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_020,ESM,0.6773,0.3549,0.6773,0.3549,0.3224,0.3224,1,1,0,1.0,F1,0.0353,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_021,ESM,0.6986,0.4629,0.6986,0.4629,0.2356,0.2356,1,1,0,1.0,F1,-0.0515,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_022,ESM,0.724,0.3824,0.724,0.3824,0.3416,0.3416,1,1,0,1.0,F1,0.0545,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_023,ESM,0.7707,0.3751,0.7707,0.3751,0.3956,0.3956,1,1,0,1.0,F1,0.1085,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_024,ESM,0.405,0.3532,0.405,0.3532,0.0519,0.0519,1,1,0,1.0,F1,-0.2352,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_025,ESM,0.6689,0.4117,0.6689,0.4117,0.2572,0.2572,1,1,0,1.0,F1,-0.0299,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_026,ESM,0.7327,0.3861,0.7327,0.3861,0.3466,0.3466,1,1,0,1.0,F1,0.0595,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_027,ESM,0.6604,0.4434,0.6604,0.4434,0.217,0.217,1,1,0,1.0,F1,-0.0701,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_028,ESM,0.679,0.381,0.679,0.381,0.298,0.298,1,1,0,1.0,F1,0.0109,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_029,ESM,0.736,0.4701,0.736,0.4701,0.2659,0.2659,1,1,0,1.0,F1,-0.0212,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_030,ESM,0.7476,0.3989,0.7476,0.3989,0.3488,0.3488,1,1,0,1.0,F1,0.0617,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_031,ESM,0.6635,0.4362,0.6635,0.4362,0.2273,0.2273,1,1,0,1.0,F1,-0.0598,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_032,ESM,0.437,0.4741,0.437,0.4741,-0.0371,-0.0371,1,0,1,0.0,Amb,-0.3242,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_033,ESM,0.7302,0.4224,0.7302,0.4224,0.3077,0.3077,1,1,0,1.0,F1,0.0206,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_034,ESM,0.6867,0.3036,0.6867,0.3036,0.3831,0.3831,1,1,0,1.0,F1,0.096,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_035,ESM,0.6818,0.4042,0.6818,0.4042,0.2777,0.2777,1,1,0,1.0,F1,-0.0094,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_036,ESM,0.7223,0.4382,0.7223,0.4382,0.2842,0.2842,1,1,0,1.0,F1,-0.0029,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_037,ESM,0.433,0.4902,0.433,0.4902,-0.0572,-0.0572,1,0,1,0.0,F2,-0.3443,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_038,ESM,0.6397,0.4565,0.6397,0.4565,0.1832,0.1832,1,1,0,1.0,F1,-0.1039,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_039,ESM,0.7383,0.4256,0.7383,0.4256,0.3126,0.3126,1,1,0,1.0,F1,0.0255,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_040,ESM,0.6674,0.3351,0.6674,0.3351,0.3323,0.3323,1,1,0,1.0,F1,0.0452,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_041,ESM,0.4454,0.4992,0.4454,0.4992,-0.0537,-0.0537,1,0,1,0.0,F2,-0.3408,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_042,ESM,0.6881,0.4709,0.6881,0.4709,0.2172,0.2172,1,1,0,1.0,F1,-0.0699,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_043,ESM,0.6003,0.4914,0.6003,0.4914,0.1089,0.1089,1,1,0,1.0,F1,-0.1782,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_044,ESM,0.757,0.4072,0.757,0.4072,0.3499,0.3499,1,1,0,1.0,F1,0.0628,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_045,ESM,0.673,0.4463,0.673,0.4463,0.2267,0.2267,1,1,0,1.0,F1,-0.0604,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_046,ESM,0.7215,0.3632,0.7215,0.3632,0.3583,0.3583,1,1,0,1.0,F1,0.0712,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_047,ESM,0.6419,0.4395,0.6419,0.4395,0.2024,0.2024,1,1,0,1.0,F1,-0.0847,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_048,ESM,0.7307,0.375,0.7307,0.375,0.3557,0.3557,1,1,0,1.0,F1,0.0686,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_049,ESM,0.6737,0.4125,0.6737,0.4125,0.2612,0.2612,1,1,0,1.0,F1,-0.0259,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_050,ESM,0.6979,0.3773,0.6979,0.3773,0.3206,0.3206,1,1,0,1.0,F1,0.0335,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_051,ESM,0.719,0.4307,0.719,0.4307,0.2883,0.2883,1,1,0,1.0,F1,0.0012,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_052,ESM,0.7124,0.3726,0.7124,0.3726,0.3398,0.3398,1,1,0,1.0,F1,0.0527,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_053,ESM,0.7499,0.3644,0.7499,0.3644,0.3855,0.3855,1,1,0,1.0,F1,0.0984,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_054,ESM,0.7264,0.3706,0.7264,0.3706,0.3558,0.3558,1,1,0,1.0,F1,0.0687,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_055,ESM,0.7557,0.4381,0.7557,0.4381,0.3176,0.3176,1,1,0,1.0,F1,0.0305,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_056,ESM,0.6898,0.4131,0.6898,0.4131,0.2767,0.2767,1,1,0,1.0,F1,-0.0104,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_057,ESM,0.6469,0.426,0.6469,0.426,0.2209,0.2209,1,1,0,1.0,F1,-0.0662,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_058,ESM,0.7706,0.3819,0.7706,0.3819,0.3888,0.3888,1,1,0,1.0,F1,0.1017,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_059,ESM,0.7297,0.3695,0.7297,0.3695,0.3601,0.3601,1,1,0,1.0,F1,0.073,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_060,ESM,0.459,0.4781,0.459,0.4781,-0.0191,-0.0191,1,0,1,0.0,Amb,-0.3062,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_061,ESM,0.7178,0.4335,0.7178,0.4335,0.2843,0.2843,1,1,0,1.0,F1,-0.0028,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_062,ESM,0.6954,0.4295,0.6954,0.4295,0.2659,0.2659,1,1,0,1.0,F1,-0.0212,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_063,ESM,0.4242,0.4923,0.4242,0.4923,-0.0682,-0.0682,1,0,1,0.0,F2,-0.3553,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_064,ESM,0.6203,0.444,0.6203,0.444,0.1763,0.1763,1,1,0,1.0,F1,-0.1108,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_065,ESM,0.7742,0.4236,0.7742,0.4236,0.3507,0.3507,1,1,0,1.0,F1,0.0636,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_066,ESM,0.6597,0.4495,0.6597,0.4495,0.2103,0.2103,1,1,0,1.0,F1,-0.0768,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_067,ESM,0.684,0.3602,0.684,0.3602,0.3238,0.3238,1,1,0,1.0,F1,0.0367,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_068,ESM,0.7653,0.337,0.7653,0.337,0.4283,0.4283,1,1,0,1.0,F1,0.1412,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_069,ESM,0.6641,0.4497,0.6641,0.4497,0.2144,0.2144,1,1,0,1.0,F1,-0.0727,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_070,ESM,0.6172,0.4298,0.6172,0.4298,0.1874,0.1874,1,1,0,1.0,F1,-0.0997,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_071,ESM,0.7127,0.4205,0.7127,0.4205,0.2923,0.2923,1,1,0,1.0,F1,0.0052,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_072,ESM,0.4285,0.4355,0.4285,0.4355,-0.007,-0.007,1,0,1,0.0,Amb,-0.2941,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_073,ESM,0.6661,0.4648,0.6661,0.4648,0.2013,0.2013,1,1,0,1.0,F1,-0.0858,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_074,ESM,0.6567,0.3682,0.6567,0.3682,0.2885,0.2885,1,1,0,1.0,F1,0.0014,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_075,ESM,0.7829,0.3923,0.7829,0.3923,0.3906,0.3906,1,1,0,1.0,F1,0.1035,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_076,ESM,0.7534,0.4159,0.7534,0.4159,0.3376,0.3376,1,1,0,1.0,F1,0.0505,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_077,ESM,0.7099,0.4228,0.7099,0.4228,0.287,0.287,1,1,0,1.0,F1,-0.0001,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_078,ESM,0.7058,0.4203,0.7058,0.4203,0.2855,0.2855,1,1,0,1.0,F1,-0.0016,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_079,ESM,0.5602,0.4347,0.5602,0.4347,0.1255,0.1255,1,1,0,1.0,F1,-0.1616,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_080,ESM,0.6846,0.3848,0.6846,0.3848,0.2998,0.2998,1,1,0,1.0,F1,0.0127,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_081,ESM,0.761,0.4182,0.761,0.4182,0.3428,0.3428,1,1,0,1.0,F1,0.0557,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_082,ESM,0.8234,0.3842,0.8234,0.3842,0.4392,0.4392,1,1,0,1.0,F1,0.1521,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_083,ESM,0.6239,0.4563,0.6239,0.4563,0.1676,0.1676,1,1,0,1.0,F1,-0.1195,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_084,ESM,0.7585,0.4317,0.7585,0.4317,0.3268,0.3268,1,1,0,1.0,F1,0.0397,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_085,ESM,0.6518,0.4565,0.6518,0.4565,0.1954,0.1954,1,1,0,1.0,F1,-0.0917,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_086,ESM,0.7504,0.3922,0.7504,0.3922,0.3582,0.3582,1,1,0,1.0,F1,0.0711,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_087,ESM,0.7571,0.3963,0.7571,0.3963,0.3609,0.3609,1,1,0,1.0,F1,0.0738,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_088,ESM,0.6732,0.4081,0.6732,0.4081,0.2651,0.2651,1,1,0,1.0,F1,-0.022,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_089,ESM,0.7147,0.3572,0.7147,0.3572,0.3575,0.3575,1,1,0,1.0,F1,0.0704,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_090,ESM,0.7507,0.4104,0.7507,0.4104,0.3403,0.3403,1,1,0,1.0,F1,0.0532,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_091,ESM,0.7399,0.3609,0.7399,0.3609,0.379,0.379,1,1,0,1.0,F1,0.0919,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_092,ESM,0.6891,0.4038,0.6891,0.4038,0.2853,0.2853,1,1,0,1.0,F1,-0.0018,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_093,ESM,0.7379,0.4244,0.7379,0.4244,0.3135,0.3135,1,1,0,1.0,F1,0.0264,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_094,ESM,0.7103,0.3461,0.7103,0.3461,0.3642,0.3642,1,1,0,1.0,F1,0.0771,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_095,ESM,0.7578,0.398,0.7578,0.398,0.3598,0.3598,1,1,0,1.0,F1,0.0727,F1,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_096,ESM,0.6933,0.4144,0.6933,0.4144,0.2789,0.2789,1,1,0,1.0,F1,-0.0082,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_097,ESM,0.698,0.3936,0.698,0.3936,0.3044,0.3044,1,1,0,1.0,F1,0.0173,Amb,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_098,ESM,0.6962,0.4654,0.6962,0.4654,0.2308,0.2308,1,1,0,1.0,F1,-0.0563,F2,0.2871,,,,,,,
1jfkA_2nxqB,ShallowMsa_099,ESM,0.7768,0.4112,0.7768,0.4112,0.3655,0.3655,1,1,0,1.0,F1,0.0784,F1,0.2871,,,,,,,
1jfkA_2nxqB,DeepMsa,MSAT,0.4505,0.7391,0.4505,0.7391,-0.2886,-0.2886,1,0,1,0.0,F2,-0.2886,F2,-0.1935,0.4505,0.7391,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_000,MSAT,0.1573,0.087,0.1573,0.087,0.0703,0.0703,1,1,0,1.0,F1,0.2638,F1,-0.1935,0.1573,0.087,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_001,MSAT,0.0674,0.2609,0.0674,0.2609,-0.1935,-0.1935,1,0,1,0.0,F2,0.0,Amb,-0.1935,0.0674,0.2609,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_002,MSAT,0.0674,0.2174,0.0674,0.2174,-0.15,-0.15,1,0,1,0.0,F2,0.0435,Amb,-0.1935,0.0674,0.2174,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_003,MSAT,0.4396,0.6957,0.4396,0.6957,-0.2561,-0.2561,1,0,1,0.0,F2,-0.0626,F2,-0.1935,0.4396,0.6957,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_004,MSAT,0.046,0.2609,0.046,0.2609,-0.2149,-0.2149,1,0,1,0.0,F2,-0.0214,Amb,-0.1935,0.046,0.2609,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_005,MSAT,0.0787,0.2609,0.0787,0.2609,-0.1822,-0.1822,1,0,1,0.0,F2,0.0113,Amb,-0.1935,0.0787,0.2609,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_006,MSAT,0.4286,0.7391,0.4286,0.7391,-0.3105,-0.3105,1,0,1,0.0,F2,-0.117,F2,-0.1935,0.4286,0.7391,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_007,MSAT,0.1034,0.0435,0.1034,0.0435,0.0599,0.0599,1,1,0,1.0,F1,0.2534,F1,-0.1935,0.1034,0.0435,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_008,MSAT,0.0674,0.2174,0.0674,0.2174,-0.15,-0.15,1,0,1,0.0,F2,0.0435,Amb,-0.1935,0.0674,0.2174,t_recall,,,,
1jfkA_2nxqB,ShallowMsa_009,MSAT,0.0337,0.2609,0.0337,0.2609,-0.2272,-0.2272,1,0,1,0.0,F2,-0.0337,Amb,-0.1935,0.0337,0.2609,t_recall,,,,
