pair_id,cluster,n,neff,AF2_TM1,AF2_TM2,AF3_TM1,AF3_TM2,RE-MSAT-COM,RE-MSAT1,RE-MSAT2,ESM_SEQIDS,ESM_TM1_LIST,ESM_TM2_LIST,DDG_Bias,DDG_Bias_std,DDG_frac_F1,Boltz2_pref,S4PRED_pref,CCMpred_pref,BioEmu_pref
2lepA_4hddA,008,82.0,16.0,0.744,0.435,0.696,0.45,0.0,0.07,0.125,002; 002; 003; 003; 005; 005; 004; 004; 006; 006,0.75; 0.75; 0.73; 0.73; 0.70; 0.70; 0.69; 0.69; 0.67; 0.67,0.38; 0.38; 0.42; 0.42; 0.48; 0.48; 0.43; 0.43; 0.41; 0.41,0.001,1.491,0.6,0.296,0.171,0.0,0.204
2lepA_4hddA,009,81.0,27.0,0.713,0.498,0.678,0.492,,0.159,0.0,002; 002; 009; 009; 010; 001; 008; 005; 001; 008,0.75; 0.75; 0.69; 0.69; 0.68; 0.67; 0.67; 0.67; 0.67; 0.67,0.42; 0.42; 0.47; 0.47; 0.38; 0.45; 0.48; 0.44; 0.45; 0.48,2.211,2.149,0.8,0.286,0.113,0.0,0.153
2lepA_4hddA,010,80.0,34.0,0.77,0.406,0.753,0.409,0.0,0.464,0.0,001; 001; 002; 006; 006; 002; 009; 009; 010; 010,0.76; 0.76; 0.74; 0.74; 0.74; 0.74; 0.73; 0.73; 0.67; 0.67,0.42; 0.42; 0.44; 0.48; 0.48; 0.44; 0.48; 0.48; 0.38; 0.38,4.972,2.571,0.9,0.282,-0.001,0.0,0.094
2lepA_4hddA,011,75.0,27.0,0.684,0.375,0.747,0.409,0.0,0.385,0.0,003; 003; 002; 002; 001; 001; 005; 005; 006; 006,0.74; 0.74; 0.73; 0.73; 0.70; 0.70; 0.68; 0.68; 0.67; 0.67,0.43; 0.43; 0.43; 0.43; 0.42; 0.42; 0.38; 0.38; 0.46; 0.46,7.004,1.083,1.0,0.347,0.141,0.0,0.06
2lepA_4hddA,012,72.0,26.0,0.314,0.287,0.686,0.367,0.0,0.487,0.0,001; 001; 006; 006; 002; 002; 003; 003; 007; 007,0.75; 0.75; 0.74; 0.74; 0.72; 0.72; 0.70; 0.70; 0.68; 0.68,0.43; 0.43; 0.50; 0.50; 0.44; 0.44; 0.43; 0.43; 0.48; 0.48,5.868,1.247,1.0,0.318,0.107,0.0,0.042
2lepA_4hddA,013,71.0,17.0,0.705,0.428,0.702,0.438,0.0,0.421,0.0,001; 001; 003; 008; 003; 008; 002; 005; 002; 005,0.76; 0.76; 0.73; 0.73; 0.73; 0.73; 0.69; 0.69; 0.69; 0.69,0.42; 0.42; 0.44; 0.47; 0.44; 0.47; 0.43; 0.39; 0.43; 0.39,2.617,1.84,1.0,0.266,0.078,0.0,0.126
2lepA_4hddA,014,69.0,23.0,0.632,0.403,0.606,0.397,0.0,0.107,0.0,001; 001; 002; 003; 003; 002; 007; 007; 006; 004,0.76; 0.76; 0.75; 0.74; 0.74; 0.74; 0.72; 0.72; 0.70; 0.70,0.42; 0.42; 0.43; 0.44; 0.44; 0.43; 0.44; 0.44; 0.47; 0.43,4.299,2.313,0.9,0.239,0.153,0.0,0.1
2lepA_4hddA,015,69.0,26.0,0.691,0.417,0.678,0.416,0.0,0.151,0.0,004; 004; 005; 005; 001; 007; 001; 007; 008; 008,0.76; 0.76; 0.69; 0.69; 0.68; 0.68; 0.68; 0.68; 0.67; 0.67,0.43; 0.43; 0.50; 0.50; 0.43; 0.47; 0.43; 0.47; 0.50; 0.50,4.489,2.063,1.0,0.273,0.023,0.0,0.087
2lepA_4hddA,016,69.0,22.0,0.768,0.425,0.765,0.419,0.0,0.333,0.0,003; 003; 002; 002; 006; 009; 007; 006; 007; 009,0.75; 0.75; 0.74; 0.74; 0.73; 0.72; 0.72; 0.72; 0.72; 0.72,0.42; 0.42; 0.41; 0.41; 0.46; 0.43; 0.50; 0.46; 0.50; 0.43,5.8,2.829,1.0,0.378,0.008,0.0,0.11
2lepA_4hddA,017,67.0,6.0,0.746,0.44,0.728,0.447,0.0,0.457,0.0,001; 001; 002; 002; 005; 005; 007; 007; 009; 009,0.78; 0.78; 0.76; 0.76; 0.74; 0.74; 0.72; 0.72; 0.72; 0.72,0.42; 0.42; 0.40; 0.40; 0.47; 0.47; 0.40; 0.40; 0.41; 0.42,0.178,1.555,0.5,0.296,0.089,0.0,0.164
2lepA_4hddA,018,64.0,31.0,0.704,0.41,0.722,0.402,0.0,0.317,0.0,010; 010; 001; 001; 005; 006; 006; 005; 003; 003,0.77; 0.77; 0.75; 0.75; 0.73; 0.73; 0.73; 0.73; 0.73; 0.73,0.46; 0.45; 0.44; 0.44; 0.43; 0.49; 0.49; 0.43; 0.44; 0.44,6.354,1.956,1.0,0.317,0.109,0.0,0.046
2lepA_4hddA,019,63.0,30.0,0.501,0.355,0.691,0.422,0.0,0.164,0.0,003; 003; 004; 004; 006; 006; 005; 005; 001; 001,0.75; 0.75; 0.73; 0.73; 0.72; 0.72; 0.71; 0.71; 0.70; 0.70,0.43; 0.43; 0.43; 0.43; 0.45; 0.45; 0.44; 0.44; 0.44; 0.44,4.484,2.425,1.0,0.032,0.037,0.0,0.137
2lepA_4hddA,020,62.0,34.0,0.595,0.458,0.607,0.495,,,,,,,4.101,1.521,1.0,0.112,0.068,,0.084
2lepA_4hddA,021,62.0,21.0,0.739,0.411,0.764,0.404,,,,,,,5.29,2.801,1.0,0.355,-0.127,,0.082
2lepA_4hddA,022,62.0,13.0,0.689,0.409,0.739,0.452,,,,,,,0.518,1.963,0.5,0.292,0.155,,0.084
2lepA_4hddA,023,61.0,20.0,0.583,0.34,0.444,0.295,,,,,,,2.343,1.496,1.0,0.171,0.158,,0.05
2lepA_4hddA,024,60.0,20.0,0.474,0.351,0.473,0.326,,,,,,,6.287,1.932,1.0,0.172,0.067,,0.057
2lepA_4hddA,025,60.0,22.0,0.78,0.401,0.761,0.415,,,,,,,5.982,1.702,1.0,0.372,0.066,,0.019
2lepA_4hddA,026,60.0,13.0,0.748,0.409,0.73,0.441,,,,,,,0.7,2.346,0.6,0.349,0.012,,0.235
2lepA_4hddA,027,59.0,22.0,0.77,0.402,0.764,0.402,,,,,,,6.852,1.146,1.0,0.254,-0.139,,0.128
2lepA_4hddA,028,59.0,33.0,0.481,0.388,0.487,0.384,,,,,,,5.201,2.598,1.0,0.28,-0.044,,0.018
2lepA_4hddA,029,59.0,23.0,0.749,0.427,0.734,0.415,,,,,,,5.234,1.918,1.0,0.191,0.039,,0.08
2lepA_4hddA,030,59.0,16.0,0.712,0.434,0.667,0.43,,,,,,,1.773,1.956,0.8,0.274,0.131,,0.174
2lepA_4hddA,031,58.0,20.0,0.742,0.424,0.759,0.437,,,,,,,3.811,1.028,1.0,0.323,0.072,,0.084
2lepA_4hddA,032,56.0,19.0,0.659,0.387,0.732,0.403,,,,,,,5.632,2.028,1.0,0.345,0.033,,0.147
2lepA_4hddA,033,55.0,18.0,0.676,0.41,0.746,0.444,,,,,,,1.771,1.892,0.6,0.305,0.16,,0.112
2lepA_4hddA,034,53.0,4.0,0.721,0.408,0.712,0.424,,,,,,,0.787,1.611,0.6,0.266,0.093,,0.105
2lepA_4hddA,035,52.0,17.0,0.7,0.415,0.703,0.423,,,,,,,2.975,1.792,1.0,0.235,0.147,,0.158
2lepA_4hddA,036,52.0,14.0,0.711,0.434,0.709,0.426,,,,,,,4.531,1.845,1.0,0.255,0.0,,0.228
2lepA_4hddA,037,52.0,21.0,0.766,0.403,0.749,0.437,,,,,,,2.821,3.164,0.8,0.152,-0.08,,0.063
2lepA_4hddA,038,49.0,19.0,0.712,0.367,0.792,0.418,,,,,,,7.523,2.171,1.0,0.382,0.061,,0.127
2lepA_4hddA,039,48.0,22.0,0.732,0.421,0.728,0.43,,,,,,,5.601,1.197,1.0,0.101,-0.156,,0.009
2lepA_4hddA,040,48.0,26.0,0.698,0.408,0.741,0.407,,,,,,,7.293,1.619,1.0,0.203,0.104,,0.067
2lepA_4hddA,041,47.0,25.0,0.711,0.387,0.581,0.367,,,,,,,6.782,1.402,1.0,0.188,0.134,,0.104
2lepA_4hddA,042,47.0,13.0,0.637,0.296,0.587,0.341,,,,,,,3.179,1.521,1.0,0.244,0.168,,0.108
2lepA_4hddA,043,46.0,26.0,0.315,0.377,0.242,0.257,,,,,,,5.09,1.704,1.0,0.015,-0.1,,-0.002
2lepA_4hddA,044,46.0,28.0,0.734,0.4,0.747,0.432,,,,,,,4.373,2.027,1.0,0.318,0.078,,0.066
2lepA_4hddA,045,46.0,22.0,0.769,0.42,0.754,0.423,,,,,,,3.651,2.095,0.9,0.344,0.073,,0.23
2lepA_4hddA,046,46.0,4.0,0.727,0.518,0.734,0.498,,,,,,,-0.729,1.074,0.2,0.261,0.159,,0.225
2lepA_4hddA,047,45.0,28.0,0.68,0.452,0.679,0.44,,,,,,,4.818,1.357,1.0,-0.028,0.029,,0.19
2lepA_4hddA,048,45.0,12.0,0.721,0.411,0.67,0.388,,,,,,,5.164,2.0,1.0,0.17,0.076,,0.038
2lepA_4hddA,049,45.0,15.0,0.747,0.372,0.715,0.414,,,,,,,1.965,2.459,0.8,0.361,0.091,,0.204
2lepA_4hddA,050,44.0,15.0,0.724,0.422,0.712,0.424,,,,,,,0.165,1.687,0.3,0.198,0.12,,0.207
2lepA_4hddA,051,43.0,21.0,0.51,0.324,0.695,0.405,,,,,,,5.664,2.014,1.0,0.249,-0.109,,0.069
2lepA_4hddA,052,42.0,21.0,0.527,0.387,0.528,0.375,,,,,,,5.749,1.825,1.0,-0.017,-0.047,,0.019
2lepA_4hddA,053,42.0,11.0,0.66,0.395,0.601,0.372,,,,,,,6.387,1.286,1.0,0.222,0.09,,0.029
2lepA_4hddA,054,42.0,4.0,0.734,0.42,0.741,0.438,,,,,,,5.547,1.798,1.0,0.32,-0.018,,0.066
2lepA_4hddA,055,42.0,11.0,0.684,0.411,0.709,0.441,,,,,,,1.653,1.873,0.8,0.295,0.102,,0.124
2lepA_4hddA,056,41.0,19.0,0.748,0.431,0.752,0.436,,,,,,,5.591,2.264,1.0,0.365,-0.015,,0.161
2lepA_4hddA,057,41.0,21.0,0.776,0.417,0.747,0.438,,,,,,,4.585,1.626,1.0,0.357,-0.036,,0.174
2lepA_4hddA,058,41.0,13.0,0.723,0.461,0.735,0.455,,,,,,,5.242,1.106,1.0,0.259,-0.032,,0.144
2lepA_4hddA,059,41.0,13.0,0.643,0.458,0.724,0.465,,,,,,,3.889,2.083,1.0,0.234,0.124,,0.07
2lepA_4hddA,060,40.0,13.0,0.778,0.42,0.683,0.364,,,,,,,4.249,1.583,1.0,0.324,-0.034,,0.11
2lepA_4hddA,061,40.0,16.0,0.729,0.429,0.651,0.394,,,,,,,1.252,1.371,0.8,0.339,0.17,,0.124
2lepA_4hddA,062,39.0,24.0,0.713,0.469,0.68,0.452,,,,,,,4.558,1.34,1.0,0.182,-0.05,,0.133
2lepA_4hddA,063,38.0,17.0,0.731,0.465,0.725,0.478,,,,,,,5.348,1.087,1.0,0.141,0.166,,0.086
2lepA_4hddA,064,38.0,18.0,0.319,0.342,0.282,0.278,,,,,,,6.052,1.384,1.0,-0.075,0.116,,-0.003
2lepA_4hddA,065,38.0,13.0,0.769,0.422,0.744,0.433,,,,,,,5.504,1.705,1.0,0.363,-0.041,,0.168
2lepA_4hddA,066,38.0,22.0,0.391,0.395,0.505,0.407,,,,,,,2.263,1.37,0.9,0.12,-0.081,,0.048
2lepA_4hddA,067,38.0,13.0,0.741,0.427,0.737,0.429,,,,,,,2.962,1.672,1.0,0.026,0.154,,0.06
2lepA_4hddA,068,37.0,11.0,0.742,0.43,0.765,0.422,,,,,,,7.036,1.823,1.0,0.358,0.118,,0.257
2lepA_4hddA,069,37.0,18.0,0.594,0.384,0.759,0.429,,,,,,,5.889,1.008,1.0,0.344,0.052,,0.18
2lepA_4hddA,070,35.0,16.0,0.66,0.394,0.737,0.425,,,,,,,6.01,2.316,1.0,0.243,0.162,,0.052
2lepA_4hddA,071,35.0,1.0,0.765,0.423,0.748,0.451,,,,,,,-0.214,0.494,0.3,0.3,0.162,,0.098
2lepA_4hddA,072,33.0,6.0,0.368,0.275,0.429,0.292,,,,,,,6.059,0.878,1.0,0.379,-0.102,,0.042
2lepA_4hddA,073,33.0,19.0,0.726,0.445,0.736,0.453,,,,,,,6.025,1.113,1.0,0.318,0.087,,0.139
2lepA_4hddA,074,33.0,19.0,0.62,0.406,0.568,0.374,,,,,,,4.997,1.385,1.0,0.221,-0.061,,0.107
2lepA_4hddA,075,31.0,10.0,0.716,0.492,0.701,0.484,,,,,,,-0.144,0.861,0.5,0.22,0.147,,0.207
2lepA_4hddA,076,31.0,7.0,0.521,0.321,0.53,0.371,,,,,,,1.863,1.671,0.8,0.21,-0.02,,0.05
2lepA_4hddA,077,30.0,18.0,0.762,0.421,0.771,0.424,,,,,,,6.739,2.236,1.0,0.357,0.029,,0.112
2lepA_4hddA,078,30.0,16.0,0.784,0.416,0.764,0.417,,,,,,,5.205,1.645,1.0,0.376,0.048,,0.227
2lepA_4hddA,079,30.0,2.0,0.728,0.437,0.684,0.454,,,,,,,6.198,0.814,1.0,0.296,0.093,,0.08
2lepA_4hddA,080,30.0,9.0,0.488,0.342,0.498,0.344,,,,,,,1.388,2.01,0.8,0.166,0.168,,0.086
2lepA_4hddA,081,30.0,6.0,0.734,0.452,0.691,0.45,,,,,,,-0.29,0.913,0.3,0.282,0.159,,0.24
2lepA_4hddA,082,29.0,15.0,0.774,0.426,0.769,0.418,,,,,,,6.319,1.553,1.0,0.374,-0.001,,0.031
2lepA_4hddA,083,29.0,9.0,0.744,0.435,0.725,0.439,,,,,,,1.893,2.697,0.8,0.297,0.089,,0.097
2lepA_4hddA,084,28.0,10.0,0.749,0.422,0.737,0.435,,,,,,,8.533,2.276,1.0,0.309,0.068,,0.042
2lepA_4hddA,085,27.0,9.0,0.786,0.41,0.756,0.436,,,,,,,4.555,2.114,1.0,0.374,-0.119,,0.094
2lepA_4hddA,086,27.0,14.0,0.37,0.37,0.277,0.238,,,,,,,5.591,1.842,1.0,-0.055,-0.074,,0.003
2lepA_4hddA,087,27.0,1.0,0.721,0.523,0.735,0.519,,,,,,,0.274,0.528,0.6,0.2,0.067,,0.101
2lepA_4hddA,088,26.0,15.0,0.755,0.52,0.756,0.494,,,,,,,5.687,1.268,1.0,-0.086,-0.12,,0.174
2lepA_4hddA,089,26.0,8.0,0.612,0.372,0.621,0.378,,,,,,,7.389,1.87,1.0,0.212,0.093,,0.134
2lepA_4hddA,090,26.0,13.0,0.778,0.413,0.735,0.425,,,,,,,6.44,1.376,1.0,0.037,0.044,,0.285
2lepA_4hddA,091,25.0,8.0,0.772,0.518,0.75,0.486,,,,,,,3.565,1.12,1.0,-0.084,-0.15,,0.156
2lepA_4hddA,092,25.0,10.0,0.697,0.458,0.715,0.456,,,,,,,5.146,1.199,1.0,-0.122,0.017,,0.178
2lepA_4hddA,093,25.0,12.0,0.739,0.418,0.732,0.382,,,,,,,6.422,1.245,1.0,0.289,0.079,,0.114
2lepA_4hddA,094,24.0,16.0,0.587,0.336,0.504,0.245,,,,,,,4.673,1.777,1.0,0.245,-0.094,,0.15
2lepA_4hddA,095,24.0,2.0,0.773,0.422,0.779,0.417,,,,,,,1.388,1.446,0.8,0.359,0.159,,0.253
2lepA_4hddA,096,24.0,8.0,0.783,0.424,0.757,0.437,,,,,,,1.367,2.228,0.7,0.309,0.159,,0.068
2lepA_4hddA,097,24.0,2.0,0.75,0.513,0.729,0.494,,,,,,,-0.142,0.89,0.5,0.193,0.133,,0.174
2lepA_4hddA,098,24.0,9.0,0.741,0.443,0.741,0.405,,,,,,,1.092,1.624,0.8,0.301,0.152,,0.077
2lepA_4hddA,099,22.0,2.0,0.75,0.42,0.733,0.409,,,,,,,-0.182,0.362,0.3,0.296,0.059,,0.116
2lv1A_6lniA,Deep,,,0.593,0.275,0.595,0.275,0.235,0.13,0.21,,,,,,,,0.372,0.0,
2lv1A_6lniA,000,61.0,9.0,0.575,0.274,0.578,0.288,0.0,0.017,0.0,003; 003; 002; 002; 004; 004; 005; 005; 006; 006,0.52; 0.52; 0.50; 0.50; 0.48; 0.48; 0.47; 0.47; 0.46; 0.45,0.31; 0.31; 0.29; 0.28; 0.27; 0.27; 0.25; 0.24; 0.29; 0.28,-10.803,4.894,0.0,0.177,0.426,0.0,0.299
2lv1A_6lniA,001,46.0,1.0,0.313,0.271,0.346,0.268,0.154,0.087,0.133,001; 001; 004; 004; 003; 003; 008; 008; 005; 002,0.59; 0.59; 0.56; 0.56; 0.46; 0.46; 0.33; 0.33; 0.29; 0.28,0.32; 0.32; 0.28; 0.26; 0.27; 0.27; 0.27; 0.27; 0.26; 0.26,-8.918,5.567,0.0,0.136,0.442,0.0,0.127
2lv1A_6lniA,002,44.0,1.0,0.432,0.257,0.461,0.274,0.0,0.0,0.0,001; 001; 002; 002; 004; 003; 004; 003; 005; 005,0.57; 0.57; 0.54; 0.54; 0.51; 0.51; 0.51; 0.51; 0.47; 0.47,0.28; 0.26; 0.27; 0.28; 0.26; 0.28; 0.25; 0.27; 0.24; 0.27,-1.556,0.957,0.0,0.48,0.36,0.0,0.314
2lv1A_6lniA,003,44.0,2.0,0.456,0.285,0.469,0.316,,,,,,,-2.859,3.787,0.1,0.497,0.366,,0.304
2lv1A_6lniA,004,41.0,10.0,0.581,0.271,0.587,0.26,,,,,,,-5.842,3.449,0.1,0.381,0.445,,0.302
2lv1A_6lniA,005,36.0,4.0,0.576,0.28,0.587,0.303,,,,,,,-9.276,3.415,0.0,0.388,0.442,,0.304
2lv1A_6lniA,006,34.0,1.0,0.563,0.254,0.588,0.253,,,,,,,-7.193,4.428,0.0,0.257,0.4,,0.31
2lv1A_6lniA,007,33.0,1.0,0.275,0.274,0.466,0.258,,,,,,,-1.157,1.11,0.2,0.43,0.441,,0.129
2lv1A_6lniA,008,32.0,12.0,0.427,0.291,0.43,0.319,,,,,,,-5.155,4.384,0.0,0.537,0.175,,0.277
2lv1A_6lniA,009,32.0,1.0,0.418,0.309,0.458,0.238,,,,,,,-7.399,3.55,0.0,0.195,0.443,,0.118
2lv1A_6lniA,010,32.0,18.0,0.529,0.279,0.543,0.228,,,,,,,-9.223,5.808,0.0,0.235,0.386,,0.191
2lv1A_6lniA,011,31.0,11.0,0.297,0.257,0.468,0.225,,,,,,,-10.266,5.709,0.0,0.209,0.431,,0.164
2lv1A_6lniA,012,28.0,10.0,0.58,0.298,0.587,0.285,,,,,,,-12.439,6.361,0.0,0.316,0.431,,0.29
2lv1A_6lniA,013,27.0,1.0,0.306,0.26,0.458,0.258,,,,,,,-11.366,1.529,0.0,0.214,0.322,,0.122
2lv1A_6lniA,014,25.0,1.0,0.438,0.264,0.596,0.328,,,,,,,-1.643,1.704,0.2,0.502,0.347,,0.307
2lv1A_6lniA,015,24.0,6.0,0.169,0.212,0.17,0.208,,,,,,,-6.485,5.762,0.0,0.176,0.293,,0.068
2lv1A_6lniA,016,,,0.55,0.284,0.591,0.305,,,,,,,-6.945,3.425,0.0,0.158,0.292,,0.296
2lv1A_6lniA,017,23.0,1.0,0.21,0.197,0.22,0.248,,,,,,,-16.777,3.343,0.0,0.111,0.208,,0.139
2lv1A_6lniA,018,23.0,8.0,0.465,0.275,0.6,0.281,,,,,,,-2.652,0.694,0.0,0.401,0.32,,0.138
2lv1A_6lniA,019,23.0,1.0,0.565,0.276,0.589,0.266,,,,,,,-8.616,3.25,0.0,0.24,0.38,,0.272
2lv1A_6lniA,020,23.0,4.0,0.574,0.273,0.588,0.303,,,,,,,-8.515,4.728,0.0,0.339,0.415,,0.302
2lv1A_6lniA,021,21.0,1.0,0.237,0.27,0.37,0.304,,,,,,,-10.798,0.668,0.0,0.104,0.306,,0.114
2lv1A_6lniA,022,21.0,1.0,0.192,0.265,0.22,0.296,,,,,,,-17.525,4.46,0.0,0.25,0.193,,0.124
2lv1A_6lniA,023,20.0,13.0,0.435,0.268,0.453,0.301,,,,,,,-3.062,1.014,0.0,0.307,0.327,,0.293
2lv1A_6lniA,024,,,0.448,0.312,0.5,0.29,,,,,,,-12.676,1.897,0.0,0.281,0.29,,0.146
2lv1A_6lniA,025,16.0,2.0,0.518,0.233,0.595,0.281,,,,,,,-3.222,1.535,0.0,0.148,0.326,,0.114
2mwfA_2nntA,Deep,,,0.594,0.202,0.536,0.209,0.0,0.0,0.0,,,,,,,,0.114,0.218,
2mwfA_2nntA,000,5699.0,3677.0,0.564,0.194,0.55,0.172,0.0,0.0,0.0,004; 005; 004; 005; 001; 001; 003; 003; 002; 002,0.57; 0.57; 0.57; 0.57; 0.56; 0.56; 0.53; 0.53; 0.51; 0.51,0.24; 0.21; 0.24; 0.21; 0.18; 0.18; 0.22; 0.22; 0.22; 0.22,0.019,1.712,0.4,0.315,0.124,0.214,0.21
2mwfA_2nntA,001,1179.0,825.0,0.43,0.243,0.455,0.217,0.0,0.066,0.043,004; 004; 003; 003; 001; 001; 002; 002; 008; 008,0.58; 0.58; 0.55; 0.55; 0.54; 0.54; 0.49; 0.49; 0.47; 0.47,0.24; 0.24; 0.21; 0.21; 0.22; 0.22; 0.20; 0.20; 0.21; 0.22,-0.353,1.307,0.3,0.201,0.124,0.039,0.172
2mwfA_2nntA,002,1102.0,852.0,0.513,0.192,0.44,0.19,0.0,0.0,0.046,001; 001; 003; 003; 002; 002; 007; 007; 004; 004,0.58; 0.58; 0.55; 0.55; 0.54; 0.54; 0.52; 0.52; 0.50; 0.50,0.21; 0.21; 0.22; 0.22; 0.22; 0.21; 0.23; 0.23; 0.20; 0.20,0.494,1.752,0.5,0.265,0.124,0.109,0.168
2mwfA_2nntA,003,1032.0,809.0,0.499,0.177,0.489,0.183,0.0,0.032,0.0,002; 002; 003; 005; 005; 003; 001; 001; 009; 009,0.58; 0.58; 0.57; 0.57; 0.57; 0.57; 0.54; 0.54; 0.46; 0.46,0.23; 0.23; 0.25; 0.22; 0.22; 0.25; 0.21; 0.21; 0.22; 0.22,0.742,1.869,0.6,0.157,0.124,0.105,0.19
2mwfA_2nntA,004,761.0,557.0,0.566,0.204,0.546,0.214,0.0,0.0,0.0,002; 004; 005; 005; 004; 002; 006; 006; 001; 001,0.56; 0.56; 0.56; 0.56; 0.56; 0.56; 0.52; 0.52; 0.46; 0.46,0.26; 0.22; 0.21; 0.21; 0.22; 0.26; 0.22; 0.22; 0.18; 0.18,0.517,2.257,0.6,0.316,0.124,0.053,0.206
2mwfA_2nntA,005,749.0,276.0,0.51,0.188,0.55,0.19,0.0,0.0,0.043,001; 001; 002; 002; 005; 003; 003; 005; 006; 006,0.56; 0.56; 0.54; 0.54; 0.53; 0.53; 0.53; 0.53; 0.51; 0.51,0.21; 0.21; 0.21; 0.21; 0.18; 0.18; 0.18; 0.18; 0.23; 0.23,-0.216,1.57,0.5,0.347,0.124,0.091,0.126
2mwfA_2nntA,006,546.0,340.0,0.565,0.19,0.547,0.186,0.0,0.0,0.0,002; 002; 003; 003; 001; 001; 004; 004; 008; 008,0.57; 0.57; 0.56; 0.56; 0.55; 0.55; 0.53; 0.53; 0.51; 0.50,0.20; 0.20; 0.21; 0.21; 0.19; 0.19; 0.21; 0.21; 0.21; 0.21,-0.786,2.754,0.3,0.287,0.124,0.07,0.162
2mwfA_2nntA,007,418.0,178.0,0.502,0.187,0.5,0.208,0.0,0.0,0.0,006; 006; 003; 003; 002; 002; 001; 001; 005; 005,0.58; 0.58; 0.57; 0.57; 0.54; 0.54; 0.52; 0.52; 0.50; 0.50,0.22; 0.22; 0.21; 0.21; 0.19; 0.19; 0.22; 0.22; 0.19; 0.19,0.198,2.095,0.4,0.242,0.124,0.105,0.1
2mwfA_2nntA,008,410.0,310.0,0.505,0.192,0.556,0.164,0.0,0.0,0.0,004; 004; 002; 003; 003; 002; 005; 005; 001; 001,0.59; 0.59; 0.57; 0.57; 0.57; 0.56; 0.52; 0.52; 0.51; 0.51,0.19; 0.19; 0.18; 0.24; 0.24; 0.18; 0.18; 0.18; 0.20; 0.20,0.618,2.632,0.6,0.306,0.124,0.056,0.202
2mwfA_2nntA,009,395.0,270.0,0.456,0.193,0.508,0.183,0.0,0.0,0.044,001; 001; 004; 004; 003; 003; 005; 005; 008; 008,0.52; 0.52; 0.51; 0.51; 0.50; 0.50; 0.50; 0.50; 0.49; 0.48,0.20; 0.20; 0.18; 0.18; 0.18; 0.18; 0.21; 0.21; 0.25; 0.25,-0.149,2.223,0.5,0.318,0.124,0.105,0.197
2mwfA_2nntA,010,363.0,86.0,0.56,0.224,0.57,0.242,0.0,0.0,0.043,001; 001; 004; 004; 006; 006; 003; 005; 005; 003,0.56; 0.56; 0.54; 0.54; 0.53; 0.53; 0.52; 0.52; 0.52; 0.52,0.23; 0.23; 0.18; 0.18; 0.21; 0.21; 0.17; 0.20; 0.20; 0.17,-0.188,1.706,0.6,0.305,0.124,0.053,0.089
2mwfA_2nntA,011,333.0,194.0,0.572,0.203,0.565,0.189,0.0,0.0,0.0,001; 001; 003; 003; 004; 004; 005; 005; 008; 008,0.53; 0.53; 0.52; 0.52; 0.51; 0.51; 0.50; 0.50; 0.47; 0.47,0.20; 0.20; 0.19; 0.19; 0.21; 0.21; 0.18; 0.21; 0.24; 0.24,-0.146,2.292,0.4,0.325,0.124,0.021,0.154
2mwfA_2nntA,012,315.0,143.0,0.482,0.212,0.443,0.2,0.0,0.0,0.043,003; 003; 001; 001; 004; 004; 002; 002; 009; 010,0.60; 0.60; 0.54; 0.54; 0.52; 0.52; 0.47; 0.47; 0.45; 0.45,0.23; 0.23; 0.19; 0.19; 0.21; 0.21; 0.20; 0.20; 0.17; 0.21,0.218,1.763,0.5,0.268,0.124,0.004,0.15
2mwfA_2nntA,013,314.0,217.0,0.349,0.28,0.406,0.198,0.0,0.0,0.0,005; 005; 001; 004; 001; 004; 003; 003; 002; 002,0.57; 0.57; 0.54; 0.54; 0.54; 0.54; 0.53; 0.53; 0.50; 0.50,0.22; 0.22; 0.20; 0.20; 0.20; 0.20; 0.22; 0.22; 0.20; 0.20,0.084,2.247,0.5,0.2,0.124,0.07,0.111
2mwfA_2nntA,014,309.0,255.0,0.49,0.196,0.572,0.191,0.0,0.0,0.0,001; 001; 002; 002; 003; 003; 005; 005; 008; 010,0.60; 0.60; 0.57; 0.57; 0.56; 0.56; 0.54; 0.54; 0.48; 0.48,0.22; 0.22; 0.20; 0.20; 0.23; 0.23; 0.19; 0.19; 0.21; 0.22,-0.271,2.945,0.5,0.286,0.124,0.053,0.2
2mwfA_2nntA,015,303.0,131.0,0.461,0.214,0.469,0.206,0.0,0.0,0.0,001; 001; 003; 003; 004; 004; 002; 002; 006; 005,0.56; 0.56; 0.55; 0.55; 0.54; 0.54; 0.52; 0.52; 0.51; 0.51,0.21; 0.21; 0.19; 0.19; 0.17; 0.17; 0.24; 0.24; 0.21; 0.20,-0.395,2.644,0.3,0.244,0.124,0.088,0.15
2mwfA_2nntA,016,290.0,69.0,0.447,0.208,0.455,0.236,0.0,0.0,0.046,001; 001; 004; 004; 003; 003; 005; 005; 002; 006,0.58; 0.58; 0.52; 0.52; 0.51; 0.51; 0.50; 0.50; 0.46; 0.46,0.23; 0.23; 0.21; 0.21; 0.21; 0.19; 0.21; 0.21; 0.16; 0.19,-0.489,2.569,0.4,0.18,0.124,0.035,0.08
