pdb_file,score_pdb1,score_pdb2,Fold,cluster_num,unique_fold_score
ShallowMsa_100_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.90427,0.92766,3ifa,100,0.0
ShallowMsa_100_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.79354,0.81975,3ifa,100,0.0
ShallowMsa_100_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.68735,0.70975,3ifa,100,0.0
ShallowMsa_101_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.90701,0.93069,3ifa,101,0.0
ShallowMsa_101_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.90619,0.929,3ifa,101,0.0
ShallowMsa_101_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.89405,0.91689,3ifa,101,0.0
ShallowMsa_101_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.87493,0.89902,3ifa,101,0.0
ShallowMsa_101_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.86615,0.88747,3ifa,101,0.0
ShallowMsa_102_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.94335,0.9659,3ifa,102,0.0
ShallowMsa_102_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.92691,0.9525,3ifa,102,0.0
ShallowMsa_102_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.92816,0.95288,3ifa,102,0.0
ShallowMsa_102_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.89982,0.92447,3ifa,102,0.0
ShallowMsa_102_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.91772,0.9439,3ifa,102,0.0
ShallowMsa_103_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.87267,0.90121,3ifa,103,0.0
ShallowMsa_103_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.85657,0.8794,3ifa,103,0.0
ShallowMsa_103_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.84297,0.86548,3ifa,103,0.0
ShallowMsa_103_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.55763,0.57728,3ifa,103,0.0
ShallowMsa_103_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.68904,0.70992,3ifa,103,0.0
ShallowMsa_104_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.73849,0.75637,3ifa,104,0.0
ShallowMsa_104_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.74199,0.76328,3ifa,104,0.0
ShallowMsa_104_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.58978,0.6066,3ifa,104,0.0
ShallowMsa_104_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.48648,0.49566,3ifa,104,0.0
ShallowMsa_104_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.38827,0.39607,3ifa,104,0.0
ShallowMsa_105_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.32311,0.33877,3ifa,105,0.2
ShallowMsa_105_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.31141,0.32394,3ifa,105,0.2
ShallowMsa_105_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.36201,0.35518,5et5,105,0.2
ShallowMsa_105_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.36182,0.39188,3ifa,105,0.2
ShallowMsa_105_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,0.23211,0.29612,3ifa,105,0.2
ShallowMsa_106_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.94905,0.96858,3ifa,106,0.0
ShallowMsa_106_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.93627,0.96748,3ifa,106,0.0
ShallowMsa_106_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.9454,0.97353,3ifa,106,0.0
ShallowMsa_106_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.84809,0.86536,3ifa,106,0.0
ShallowMsa_106_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.94004,0.97093,3ifa,106,0.0
ShallowMsa_107_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.90528,0.93735,3ifa,107,0.0
ShallowMsa_107_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.89364,0.92097,3ifa,107,0.0
ShallowMsa_107_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.92288,0.95301,3ifa,107,0.0
ShallowMsa_107_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.88602,0.91549,3ifa,107,0.0
ShallowMsa_107_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.8759,0.90269,3ifa,107,0.0
ShallowMsa_108_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.93803,0.96315,3ifa,108,0.0
ShallowMsa_108_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.81675,0.82169,3ifa,108,0.0
ShallowMsa_108_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.82999,0.83934,3ifa,108,0.0
ShallowMsa_108_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.93065,0.95215,3ifa,108,0.0
ShallowMsa_108_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.7953,0.80511,3ifa,108,0.0
ShallowMsa_109_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.92162,0.93853,3ifa,109,0.0
ShallowMsa_109_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.83362,0.84443,3ifa,109,0.0
ShallowMsa_109_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.90959,0.93395,3ifa,109,0.0
ShallowMsa_109_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.91241,0.93443,3ifa,109,0.0
ShallowMsa_109_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.91529,0.94135,3ifa,109,0.0
ShallowMsa_110_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,0.88389,0.91399,3ifa,110,0.0
ShallowMsa_110_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.80601,0.82931,3ifa,110,0.0
ShallowMsa_110_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.78491,0.80933,3ifa,110,0.0
ShallowMsa_110_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.49555,0.51447,3ifa,110,0.0
ShallowMsa_110_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.41984,0.43499,3ifa,110,0.0
ShallowMsa_111_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.83127,0.84118,3ifa,111,0.0
ShallowMsa_111_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.80421,0.81709,3ifa,111,0.0
ShallowMsa_111_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.80107,0.81239,3ifa,111,0.0
ShallowMsa_111_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.91847,0.94513,3ifa,111,0.0
ShallowMsa_111_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,0.7874,0.79574,3ifa,111,0.0
ShallowMsa_112_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,0.8998,0.92493,3ifa,112,0.0
ShallowMsa_112_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.87238,0.89652,3ifa,112,0.0
ShallowMsa_112_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.87019,0.89583,3ifa,112,0.0
ShallowMsa_112_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.88869,0.91343,3ifa,112,0.0
ShallowMsa_112_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.83748,0.86495,3ifa,112,0.0
ShallowMsa_113_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.94011,0.95953,3ifa,113,0.0
ShallowMsa_113_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.84142,0.85491,3ifa,113,0.0
ShallowMsa_113_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.83985,0.85159,3ifa,113,0.0
ShallowMsa_113_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.9189,0.94126,3ifa,113,0.0
ShallowMsa_113_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.80309,0.81837,3ifa,113,0.0
ShallowMsa_114_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.39672,0.43817,3ifa,114,0.0
ShallowMsa_114_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.35881,0.39122,3ifa,114,0.0
ShallowMsa_114_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.40392,0.43483,3ifa,114,0.0
ShallowMsa_114_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.3638,0.39234,3ifa,114,0.0
ShallowMsa_114_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.35412,0.37546,3ifa,114,0.0
ShallowMsa_115_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.92697,0.95263,3ifa,115,0.0
ShallowMsa_115_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.93193,0.95355,3ifa,115,0.0
ShallowMsa_115_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.93141,0.95324,3ifa,115,0.0
ShallowMsa_115_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.83344,0.84816,3ifa,115,0.0
ShallowMsa_115_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.91556,0.93964,3ifa,115,0.0
ShallowMsa_116_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,0.92081,0.93663,3ifa,116,0.0
ShallowMsa_116_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.92373,0.94444,3ifa,116,0.0
ShallowMsa_116_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.92287,0.94556,3ifa,116,0.0
ShallowMsa_116_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.94486,0.96573,3ifa,116,0.0
ShallowMsa_116_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.92221,0.93684,3ifa,116,0.0
ShallowMsa_117_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.94577,0.96907,3ifa,117,0.0
ShallowMsa_117_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.95113,0.97186,3ifa,117,0.0
ShallowMsa_117_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.94415,0.96619,3ifa,117,0.0
ShallowMsa_117_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.94677,0.96932,3ifa,117,0.0
ShallowMsa_117_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,0.94676,0.97034,3ifa,117,0.0
ShallowMsa_118_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.9341,0.9567,3ifa,118,0.0
ShallowMsa_118_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.92643,0.94287,3ifa,118,0.0
ShallowMsa_118_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.93056,0.95304,3ifa,118,0.0
ShallowMsa_118_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.93081,0.95338,3ifa,118,0.0
ShallowMsa_118_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.9351,0.95639,3ifa,118,0.0
ShallowMsa_119_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.80553,0.81682,3ifa,119,0.0
ShallowMsa_119_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.79559,0.81444,3ifa,119,0.0
ShallowMsa_119_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.79491,0.80653,3ifa,119,0.0
ShallowMsa_119_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.79607,0.80972,3ifa,119,0.0
ShallowMsa_119_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.79345,0.80385,3ifa,119,0.0
ShallowMsa_120_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.86746,0.89456,3ifa,120,0.0
ShallowMsa_120_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.88714,0.91437,3ifa,120,0.0
ShallowMsa_120_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.84304,0.87067,3ifa,120,0.0
ShallowMsa_120_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.57809,0.58777,3ifa,120,0.0
ShallowMsa_120_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.57535,0.59814,3ifa,120,0.0
ShallowMsa_121_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.90199,0.92129,3ifa,121,0.0
ShallowMsa_121_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.89128,0.91837,3ifa,121,0.0
ShallowMsa_121_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.90131,0.92427,3ifa,121,0.0
ShallowMsa_121_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.90024,0.92286,3ifa,121,0.0
ShallowMsa_121_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.7817,0.8042,3ifa,121,0.0
ShallowMsa_122_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.92523,0.95081,3ifa,122,0.0
ShallowMsa_122_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.92678,0.95164,3ifa,122,0.0
ShallowMsa_122_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.92015,0.94518,3ifa,122,0.0
ShallowMsa_122_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.92918,0.9526,3ifa,122,0.0
ShallowMsa_122_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.91677,0.94324,3ifa,122,0.0
ShallowMsa_123_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.92348,0.94683,3ifa,123,0.0
ShallowMsa_123_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.86236,0.88847,3ifa,123,0.0
ShallowMsa_123_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.79915,0.81028,3ifa,123,0.0
ShallowMsa_123_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.84352,0.86937,3ifa,123,0.0
ShallowMsa_123_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.83538,0.86629,3ifa,123,0.0
ShallowMsa_124_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,0.62247,0.64221,3ifa,124,0.0
ShallowMsa_124_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.61347,0.64423,3ifa,124,0.0
ShallowMsa_124_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.46365,0.48025,3ifa,124,0.0
ShallowMsa_124_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.65329,0.68612,3ifa,124,0.0
ShallowMsa_124_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.47191,0.50683,3ifa,124,0.0
ShallowMsa_125_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.88687,0.90772,3ifa,125,0.0
ShallowMsa_125_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.81541,0.83844,3ifa,125,0.0
ShallowMsa_125_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.61169,0.62827,3ifa,125,0.0
ShallowMsa_125_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.62729,0.64887,3ifa,125,0.0
ShallowMsa_125_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,0.42375,0.43805,3ifa,125,0.0
ShallowMsa_126_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.89459,0.92314,3ifa,126,0.0
ShallowMsa_126_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.87123,0.89087,3ifa,126,0.0
ShallowMsa_126_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.86669,0.88353,3ifa,126,0.0
ShallowMsa_126_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.787,0.82842,3ifa,126,0.0
ShallowMsa_126_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,0.72851,0.75067,3ifa,126,0.0
ShallowMsa_127_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,0.74903,0.77698,3ifa,127,0.0
ShallowMsa_127_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.49333,0.50447,3ifa,127,0.0
ShallowMsa_127_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.49542,0.50625,3ifa,127,0.0
ShallowMsa_127_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.63451,0.65628,3ifa,127,0.0
ShallowMsa_127_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.5016,0.52297,3ifa,127,0.0
ShallowMsa_128_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.90376,0.92218,3ifa,128,0.0
ShallowMsa_128_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_000.pdb,0.90459,0.92249,3ifa,128,0.0
ShallowMsa_128_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.90855,0.92812,3ifa,128,0.0
ShallowMsa_128_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.83637,0.85718,3ifa,128,0.0
ShallowMsa_128_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.84695,0.86707,3ifa,128,0.0
ShallowMsa_129_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.57863,0.58817,3ifa,129,0.0
ShallowMsa_129_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34673,0.35865,3ifa,129,0.0
ShallowMsa_129_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.3198,0.32625,3ifa,129,0.0
ShallowMsa_129_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.31643,0.33056,3ifa,129,0.0
ShallowMsa_129_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.33465,0.34436,3ifa,129,0.0
ShallowMsa_130_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.89689,0.92869,3ifa,130,0.0
ShallowMsa_130_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.91253,0.93877,3ifa,130,0.0
ShallowMsa_130_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.80284,0.81625,3ifa,130,0.0
ShallowMsa_130_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.85185,0.87576,3ifa,130,0.0
ShallowMsa_130_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.84862,0.87701,3ifa,130,0.0
ShallowMsa_131_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,0.68109,0.69674,3ifa,131,0.2
ShallowMsa_131_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.56713,0.57577,3ifa,131,0.2
ShallowMsa_131_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.47587,0.50111,3ifa,131,0.2
ShallowMsa_131_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.49311,0.48735,5et5,131,0.2
ShallowMsa_131_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.34544,0.35956,3ifa,131,0.2
ShallowMsa_132_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.91499,0.9352,3ifa,132,0.0
ShallowMsa_132_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.88976,0.91395,3ifa,132,0.0
ShallowMsa_132_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.87127,0.89491,3ifa,132,0.0
ShallowMsa_132_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.88065,0.90187,3ifa,132,0.0
ShallowMsa_132_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.90542,0.92734,3ifa,132,0.0
ShallowMsa_133_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.37311,0.39559,3ifa,133,0.0
ShallowMsa_133_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.29625,0.31227,3ifa,133,0.0
ShallowMsa_133_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.28203,0.28452,3ifa,133,0.0
ShallowMsa_133_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.25359,0.29256,3ifa,133,0.0
ShallowMsa_133_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.29838,0.31647,3ifa,133,0.0
ShallowMsa_134_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.77231,0.77963,3ifa,134,0.0
ShallowMsa_134_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.75625,0.76647,3ifa,134,0.0
ShallowMsa_134_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.76071,0.77109,3ifa,134,0.0
ShallowMsa_134_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.64771,0.65288,3ifa,134,0.0
ShallowMsa_134_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.56868,0.57347,3ifa,134,0.0
ShallowMsa_135_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.86922,0.89077,3ifa,135,0.0
ShallowMsa_135_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.76227,0.76985,3ifa,135,0.0
ShallowMsa_135_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.76026,0.76041,3ifa,135,0.0
ShallowMsa_135_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.74102,0.74236,3ifa,135,0.0
ShallowMsa_135_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.79085,0.80932,3ifa,135,0.0
ShallowMsa_136_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.40829,0.42281,3ifa,136,0.4
ShallowMsa_136_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.40411,0.40328,5et5,136,0.4
ShallowMsa_136_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.40864,0.43278,3ifa,136,0.4
ShallowMsa_136_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33168,0.3506,3ifa,136,0.4
ShallowMsa_136_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000.pdb,0.30437,0.3004,5et5,136,0.4
ShallowMsa_137_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.78395,0.79703,3ifa,137,0.0
ShallowMsa_137_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.62728,0.65551,3ifa,137,0.0
ShallowMsa_137_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.55045,0.56111,3ifa,137,0.0
ShallowMsa_137_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.57324,0.5884,3ifa,137,0.0
ShallowMsa_137_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.46077,0.47172,3ifa,137,0.0
ShallowMsa_138_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.70383,0.71264,3ifa,138,0.0
ShallowMsa_138_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.56247,0.5738,3ifa,138,0.0
ShallowMsa_138_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.70199,0.70356,3ifa,138,0.0
ShallowMsa_138_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.58163,0.58793,3ifa,138,0.0
ShallowMsa_138_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.30199,0.30503,3ifa,138,0.0
ShallowMsa_139_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.93799,0.95768,3ifa,139,0.0
ShallowMsa_139_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.91017,0.92667,3ifa,139,0.0
ShallowMsa_139_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000.pdb,0.91403,0.93712,3ifa,139,0.0
ShallowMsa_139_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.89867,0.9188,3ifa,139,0.0
ShallowMsa_139_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.86347,0.88142,3ifa,139,0.0
ShallowMsa_140_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,0.93529,0.96189,3ifa,140,0.0
ShallowMsa_140_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.93742,0.96233,3ifa,140,0.0
ShallowMsa_140_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.92255,0.94254,3ifa,140,0.0
ShallowMsa_140_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.9226,0.93911,3ifa,140,0.0
ShallowMsa_140_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_000.pdb,0.91787,0.93861,3ifa,140,0.0
ShallowMsa_141_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.40849,0.43725,3ifa,141,0.0
ShallowMsa_141_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.32923,0.35231,3ifa,141,0.0
ShallowMsa_141_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.40446,0.41763,3ifa,141,0.0
ShallowMsa_141_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_000.pdb,0.2766,0.31297,3ifa,141,0.0
ShallowMsa_141_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.31174,0.31878,3ifa,141,0.0
ShallowMsa_142_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,0.70841,0.73647,3ifa,142,0.0
ShallowMsa_142_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.4959,0.50576,3ifa,142,0.0
ShallowMsa_142_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.27426,0.28863,3ifa,142,0.0
